preprocessing...
Using Bigram: True
Correct !!! 4445  th article is classified as World      ,actually is  World     
Correct !!! 4446  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4447  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4448  th article is classified as World      ,actually is  World     
Correct !!! 4449  th article is classified as Business   ,actually is  Business  
Correct !!! 4450  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4451  th article is classified as Sports     ,actually is  Sports    
Wrong   !!! 4452  th article is classified as Business   ,actually is  Sci/Tech  
Correct !!! 4453  th article is classified as World      ,actually is  World     
Correct !!! 4454  th article is classified as World      ,actually is  World     
Correct !!! 4455  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4456  th article is classified as World      ,actually is  World     
Correct !!! 4457  th article is classified as World      ,actually is  World     
Correct !!! 4458  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4459  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4460  th article is classified as World      ,actually is  World     
Correct !!! 4461  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4462  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4463  th article is classified as World      ,actually is  World     
Correct !!! 4464  th article is classified as World      ,actually is  World     
Wrong   !!! 4465  th article is classified as Sports     ,actually is  Sci/Tech  
Correct !!! 4466  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4467  th article is classified as World      ,actually is  World     
Correct !!! 4468  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4469  th article is classified as World      ,actually is  World     
Correct !!! 4470  th article is classified as World      ,actually is  World     
Correct !!! 4471  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4472  th article is classified as World      ,actually is  World     
Correct !!! 4473  th article is classified as Business   ,actually is  Business  
Correct !!! 4474  th article is classified as Business   ,actually is  Business  
Wrong   !!! 4475  th article is classified as Sports     ,actually is  Business  
Correct !!! 4476  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4477  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4478  th article is classified as Business   ,actually is  Business  
Correct !!! 4479  th article is classified as Business   ,actually is  Business  
Correct !!! 4480  th article is classified as Business   ,actually is  Business  
Correct !!! 4481  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Wrong   !!! 4482  th article is classified as Sci/Tech   ,actually is  World     
Correct !!! 4483  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4484  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4485  th article is classified as World      ,actually is  World     
Correct !!! 4486  th article is classified as World      ,actually is  World     
Correct !!! 4487  th article is classified as Business   ,actually is  Business  
Correct !!! 4488  th article is classified as Business   ,actually is  Business  
Correct !!! 4489  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4490  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4491  th article is classified as Business   ,actually is  Business  
Correct !!! 4492  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4493  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4494  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4495  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4496  th article is classified as World      ,actually is  World     
Correct !!! 4497  th article is classified as Business   ,actually is  Business  
Correct !!! 4498  th article is classified as World      ,actually is  World     
Correct !!! 4499  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4500  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4501  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4502  th article is classified as Business   ,actually is  Business  
Correct !!! 4503  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4504  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4505  th article is classified as Business   ,actually is  Business  
Correct !!! 4506  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4507  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4508  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Wrong   !!! 4509  th article is classified as Sci/Tech   ,actually is  Business  
Correct !!! 4510  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4511  th article is classified as Business   ,actually is  Business  
Correct !!! 4512  th article is classified as Sports     ,actually is  Sports    
Wrong   !!! 4513  th article is classified as Sports     ,actually is  World     
Correct !!! 4514  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4515  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4516  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4517  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4518  th article is classified as Business   ,actually is  Business  
Correct !!! 4519  th article is classified as Business   ,actually is  Business  
Correct !!! 4520  th article is classified as World      ,actually is  World     
Wrong   !!! 4521  th article is classified as Sci/Tech   ,actually is  World     
Correct !!! 4522  th article is classified as Business   ,actually is  Business  
Correct !!! 4523  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4524  th article is classified as Business   ,actually is  Business  
Correct !!! 4525  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4526  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4527  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4528  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4529  th article is classified as World      ,actually is  World     
Correct !!! 4530  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4531  th article is classified as World      ,actually is  World     
Correct !!! 4532  th article is classified as Business   ,actually is  Business  
Correct !!! 4533  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4534  th article is classified as Business   ,actually is  Business  
Correct !!! 4535  th article is classified as World      ,actually is  World     
Correct !!! 4536  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4537  th article is classified as Business   ,actually is  Business  
Correct !!! 4538  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4539  th article is classified as World      ,actually is  World     
Correct !!! 4540  th article is classified as Sports     ,actually is  Sports    
Wrong   !!! 4541  th article is classified as World      ,actually is  Sports    
Correct !!! 4542  th article is classified as World      ,actually is  World     
Correct !!! 4543  th article is classified as Business   ,actually is  Business  
Correct !!! 4544  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4545  th article is classified as World      ,actually is  World     
Correct !!! 4546  th article is classified as World      ,actually is  World     
Correct !!! 4547  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4548  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4549  th article is classified as World      ,actually is  World     
Wrong   !!! 4550  th article is classified as Sports     ,actually is  World     
Wrong   !!! 4551  th article is classified as Business   ,actually is  Sci/Tech  
Correct !!! 4552  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4553  th article is classified as Business   ,actually is  Business  
Correct !!! 4554  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4555  th article is classified as Business   ,actually is  Business  
Wrong   !!! 4556  th article is classified as Business   ,actually is  Sci/Tech  
Correct !!! 4557  th article is classified as Business   ,actually is  Business  
Correct !!! 4558  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4559  th article is classified as World      ,actually is  World     
Correct !!! 4560  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4561  th article is classified as Business   ,actually is  Business  
Correct !!! 4562  th article is classified as World      ,actually is  World     
Correct !!! 4563  th article is classified as Business   ,actually is  Business  
Correct !!! 4564  th article is classified as World      ,actually is  World     
Correct !!! 4565  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4566  th article is classified as Business   ,actually is  Business  
Correct !!! 4567  th article is classified as Business   ,actually is  Business  
Wrong   !!! 4568  th article is classified as Business   ,actually is  World     
Correct !!! 4569  th article is classified as Business   ,actually is  Business  
Correct !!! 4570  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4571  th article is classified as World      ,actually is  World     
Wrong   !!! 4572  th article is classified as Sci/Tech   ,actually is  Business  
Correct !!! 4573  th article is classified as Business   ,actually is  Business  
Correct !!! 4574  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4575  th article is classified as World      ,actually is  World     
Correct !!! 4576  th article is classified as World      ,actually is  World     
Correct !!! 4577  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4578  th article is classified as World      ,actually is  World     
Correct !!! 4579  th article is classified as World      ,actually is  World     
Correct !!! 4580  th article is classified as Business   ,actually is  Business  
Wrong   !!! 4581  th article is classified as Sci/Tech   ,actually is  Business  
Correct !!! 4582  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4583  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4584  th article is classified as Sports     ,actually is  Sports    
Wrong   !!! 4585  th article is classified as Business   ,actually is  Sci/Tech  
Correct !!! 4586  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4587  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4588  th article is classified as Business   ,actually is  Business  
Correct !!! 4589  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4590  th article is classified as World      ,actually is  World     
Correct !!! 4591  th article is classified as World      ,actually is  World     
Wrong   !!! 4592  th article is classified as Sci/Tech   ,actually is  Business  
Correct !!! 4593  th article is classified as Business   ,actually is  Business  
Correct !!! 4594  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4595  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4596  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4597  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4598  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4599  th article is classified as World      ,actually is  World     
Correct !!! 4600  th article is classified as Business   ,actually is  Business  
Correct !!! 4601  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4602  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4603  th article is classified as World      ,actually is  World     
Correct !!! 4604  th article is classified as Business   ,actually is  Business  
Correct !!! 4605  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Wrong   !!! 4606  th article is classified as World      ,actually is  Sci/Tech  
Correct !!! 4607  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4608  th article is classified as World      ,actually is  World     
Correct !!! 4609  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4610  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4611  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4612  th article is classified as Business   ,actually is  Business  
Correct !!! 4613  th article is classified as World      ,actually is  World     
Correct !!! 4614  th article is classified as Business   ,actually is  Business  
Correct !!! 4615  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4616  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4617  th article is classified as World      ,actually is  World     
Correct !!! 4618  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4619  th article is classified as Business   ,actually is  Business  
Correct !!! 4620  th article is classified as Sports     ,actually is  Sports    
Wrong   !!! 4621  th article is classified as Sports     ,actually is  World     
Correct !!! 4622  th article is classified as World      ,actually is  World     
Correct !!! 4623  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4624  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4625  th article is classified as World      ,actually is  World     
Correct !!! 4626  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4627  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4628  th article is classified as Business   ,actually is  Business  
Correct !!! 4629  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4630  th article is classified as Business   ,actually is  Business  
Correct !!! 4631  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4632  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4633  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4634  th article is classified as Business   ,actually is  Business  
Correct !!! 4635  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4636  th article is classified as Business   ,actually is  Business  
Correct !!! 4637  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4638  th article is classified as World      ,actually is  World     
Correct !!! 4639  th article is classified as Business   ,actually is  Business  
Correct !!! 4640  th article is classified as World      ,actually is  World     
Correct !!! 4641  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4642  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4643  th article is classified as World      ,actually is  World     
Correct !!! 4644  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4645  th article is classified as World      ,actually is  World     
Correct !!! 4646  th article is classified as Business   ,actually is  Business  
Correct !!! 4647  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4648  th article is classified as World      ,actually is  World     
Correct !!! 4649  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4650  th article is classified as Sports     ,actually is  Sports    
Wrong   !!! 4651  th article is classified as Business   ,actually is  World     
Correct !!! 4652  th article is classified as World      ,actually is  World     
Correct !!! 4653  th article is classified as Business   ,actually is  Business  
Correct !!! 4654  th article is classified as Business   ,actually is  Business  
Correct !!! 4655  th article is classified as World      ,actually is  World     
Correct !!! 4656  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4657  th article is classified as World      ,actually is  World     
Correct !!! 4658  th article is classified as World      ,actually is  World     
Correct !!! 4659  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4660  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4661  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4662  th article is classified as Business   ,actually is  Business  
Correct !!! 4663  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4664  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Wrong   !!! 4665  th article is classified as Business   ,actually is  World     
Correct !!! 4666  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4667  th article is classified as World      ,actually is  World     
Correct !!! 4668  th article is classified as Business   ,actually is  Business  
Correct !!! 4669  th article is classified as World      ,actually is  World     
Wrong   !!! 4670  th article is classified as Sports     ,actually is  World     
Correct !!! 4671  th article is classified as Business   ,actually is  Business  
Correct !!! 4672  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Wrong   !!! 4673  th article is classified as Sports     ,actually is  World     
Correct !!! 4674  th article is classified as Business   ,actually is  Business  
Correct !!! 4675  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Wrong   !!! 4676  th article is classified as Sports     ,actually is  World     
Correct !!! 4677  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4678  th article is classified as World      ,actually is  World     
Correct !!! 4679  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4680  th article is classified as World      ,actually is  World     
Correct !!! 4681  th article is classified as Business   ,actually is  Business  
Wrong   !!! 4682  th article is classified as Sci/Tech   ,actually is  Business  
Correct !!! 4683  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4684  th article is classified as World      ,actually is  World     
Wrong   !!! 4685  th article is classified as World      ,actually is  Business  
Correct !!! 4686  th article is classified as Business   ,actually is  Business  
Correct !!! 4687  th article is classified as Business   ,actually is  Business  
Correct !!! 4688  th article is classified as Business   ,actually is  Business  
Correct !!! 4689  th article is classified as Business   ,actually is  Business  
Wrong   !!! 4690  th article is classified as Sci/Tech   ,actually is  Business  
Correct !!! 4691  th article is classified as Sports     ,actually is  Sports    
Wrong   !!! 4692  th article is classified as Sci/Tech   ,actually is  Business  
Correct !!! 4693  th article is classified as World      ,actually is  World     
Correct !!! 4694  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4695  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4696  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4697  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4698  th article is classified as World      ,actually is  World     
Correct !!! 4699  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4700  th article is classified as World      ,actually is  World     
Correct !!! 4701  th article is classified as World      ,actually is  World     
Correct !!! 4702  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4703  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4704  th article is classified as Business   ,actually is  Business  
Correct !!! 4705  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4706  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4707  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4708  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4709  th article is classified as World      ,actually is  World     
Correct !!! 4710  th article is classified as World      ,actually is  World     
Correct !!! 4711  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4712  th article is classified as World      ,actually is  World     
Correct !!! 4713  th article is classified as World      ,actually is  World     
Correct !!! 4714  th article is classified as Business   ,actually is  Business  
Correct !!! 4715  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4716  th article is classified as World      ,actually is  World     
Correct !!! 4717  th article is classified as World      ,actually is  World     
Correct !!! 4718  th article is classified as Business   ,actually is  Business  
Correct !!! 4719  th article is classified as World      ,actually is  World     
Correct !!! 4720  th article is classified as Business   ,actually is  Business  
Wrong   !!! 4721  th article is classified as Sci/Tech   ,actually is  World     
Correct !!! 4722  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4723  th article is classified as Business   ,actually is  Business  
Correct !!! 4724  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4725  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4726  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4727  th article is classified as World      ,actually is  World     
Correct !!! 4728  th article is classified as Business   ,actually is  Business  
Correct !!! 4729  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4730  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4731  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4732  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4733  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4734  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4735  th article is classified as World      ,actually is  World     
Correct !!! 4736  th article is classified as Business   ,actually is  Business  
Correct !!! 4737  th article is classified as World      ,actually is  World     
Correct !!! 4738  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Wrong   !!! 4739  th article is classified as World      ,actually is  Sci/Tech  
Correct !!! 4740  th article is classified as Business   ,actually is  Business  
Correct !!! 4741  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4742  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4743  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4744  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4745  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4746  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4747  th article is classified as Business   ,actually is  Business  
Correct !!! 4748  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4749  th article is classified as World      ,actually is  World     
Correct !!! 4750  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4751  th article is classified as Business   ,actually is  Business  
Correct !!! 4752  th article is classified as Business   ,actually is  Business  
Correct !!! 4753  th article is classified as World      ,actually is  World     
Correct !!! 4754  th article is classified as Business   ,actually is  Business  
Correct !!! 4755  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4756  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4757  th article is classified as Business   ,actually is  Business  
Correct !!! 4758  th article is classified as World      ,actually is  World     
Correct !!! 4759  th article is classified as Business   ,actually is  Business  
Correct !!! 4760  th article is classified as Business   ,actually is  Business  
Correct !!! 4761  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4762  th article is classified as World      ,actually is  World     
Correct !!! 4763  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4764  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Wrong   !!! 4765  th article is classified as Business   ,actually is  World     
Correct !!! 4766  th article is classified as Business   ,actually is  Business  
Correct !!! 4767  th article is classified as Business   ,actually is  Business  
Correct !!! 4768  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4769  th article is classified as Business   ,actually is  Business  
Correct !!! 4770  th article is classified as Business   ,actually is  Business  
Correct !!! 4771  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4772  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4773  th article is classified as Sports     ,actually is  Sports    
Wrong   !!! 4774  th article is classified as Sci/Tech   ,actually is  Business  
Correct !!! 4775  th article is classified as World      ,actually is  World     
Correct !!! 4776  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4777  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4778  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4779  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4780  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4781  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4782  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4783  th article is classified as Business   ,actually is  Business  
Wrong   !!! 4784  th article is classified as Sci/Tech   ,actually is  Business  
Wrong   !!! 4785  th article is classified as Sports     ,actually is  Sci/Tech  
Correct !!! 4786  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4787  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4788  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4789  th article is classified as World      ,actually is  World     
Wrong   !!! 4790  th article is classified as Business   ,actually is  Sci/Tech  
Correct !!! 4791  th article is classified as World      ,actually is  World     
Correct !!! 4792  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4793  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4794  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4795  th article is classified as Business   ,actually is  Business  
Correct !!! 4796  th article is classified as Business   ,actually is  Business  
Correct !!! 4797  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4798  th article is classified as World      ,actually is  World     
Correct !!! 4799  th article is classified as Business   ,actually is  Business  
Correct !!! 4800  th article is classified as World      ,actually is  World     
Correct !!! 4801  th article is classified as World      ,actually is  World     
Correct !!! 4802  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4803  th article is classified as World      ,actually is  World     
Correct !!! 4804  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4805  th article is classified as World      ,actually is  World     
Correct !!! 4806  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4807  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4808  th article is classified as Business   ,actually is  Business  
Correct !!! 4809  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4810  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4811  th article is classified as Business   ,actually is  Business  
Correct !!! 4812  th article is classified as World      ,actually is  World     
Correct !!! 4813  th article is classified as World      ,actually is  World     
Correct !!! 4814  th article is classified as World      ,actually is  World     
Wrong   !!! 4815  th article is classified as Sci/Tech   ,actually is  World     
Wrong   !!! 4816  th article is classified as Sports     ,actually is  Sci/Tech  
Correct !!! 4817  th article is classified as World      ,actually is  World     
Correct !!! 4818  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4819  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4820  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4821  th article is classified as World      ,actually is  World     
Correct !!! 4822  th article is classified as World      ,actually is  World     
Correct !!! 4823  th article is classified as Business   ,actually is  Business  
Correct !!! 4824  th article is classified as Sports     ,actually is  Sports    
Wrong   !!! 4825  th article is classified as Sci/Tech   ,actually is  Business  
Correct !!! 4826  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4827  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4828  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4829  th article is classified as Business   ,actually is  Business  
Correct !!! 4830  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4831  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4832  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4833  th article is classified as Business   ,actually is  Business  
Correct !!! 4834  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4835  th article is classified as World      ,actually is  World     
Correct !!! 4836  th article is classified as Business   ,actually is  Business  
Correct !!! 4837  th article is classified as Business   ,actually is  Business  
Correct !!! 4838  th article is classified as Business   ,actually is  Business  
Correct !!! 4839  th article is classified as World      ,actually is  World     
Correct !!! 4840  th article is classified as Business   ,actually is  Business  
Correct !!! 4841  th article is classified as Business   ,actually is  Business  
Correct !!! 4842  th article is classified as World      ,actually is  World     
Correct !!! 4843  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4844  th article is classified as World      ,actually is  World     
Correct !!! 4845  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4846  th article is classified as Sports     ,actually is  Sports    
Wrong   !!! 4847  th article is classified as Sci/Tech   ,actually is  World     
Correct !!! 4848  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4849  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4850  th article is classified as Business   ,actually is  Business  
Wrong   !!! 4851  th article is classified as Business   ,actually is  Sci/Tech  
Correct !!! 4852  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4853  th article is classified as World      ,actually is  World     
Correct !!! 4854  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Wrong   !!! 4855  th article is classified as Sci/Tech   ,actually is  Sports    
Correct !!! 4856  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4857  th article is classified as Business   ,actually is  Business  
Correct !!! 4858  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4859  th article is classified as World      ,actually is  World     
Correct !!! 4860  th article is classified as World      ,actually is  World     
Correct !!! 4861  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4862  th article is classified as World      ,actually is  World     
Wrong   !!! 4863  th article is classified as Sci/Tech   ,actually is  Business  
Wrong   !!! 4864  th article is classified as Sports     ,actually is  World     
Correct !!! 4865  th article is classified as Business   ,actually is  Business  
Correct !!! 4866  th article is classified as Business   ,actually is  Business  
Correct !!! 4867  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4868  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4869  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4870  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4871  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4872  th article is classified as World      ,actually is  World     
Correct !!! 4873  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4874  th article is classified as World      ,actually is  World     
Correct !!! 4875  th article is classified as World      ,actually is  World     
Correct !!! 4876  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4877  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4878  th article is classified as Sci/Tech   ,actually is  Sci/Tech  
Correct !!! 4879  th article is classified as Sports     ,actually is  Sports    
Correct !!! 4880  th article is classified as Sports     ,actually is  Sports    
Wrong   !!! 4881  th article is classified as Business   ,actually is  World     
Correct !!! 4882  th article is classified as World      ,actually is  World     
Wrong   !!! 4883  th article is classified as Business   ,actually is  Sports    
